565048	102.769	25.089444	471.047
565051	102.713	25.0392	207.063
565052	102.698	25.04949	213.456
565334	102.701	25.06142	441.38
565350	102.764	25.05988	479.381
565352	102.699	25.06164	410.235
565354	102.695	25.060968	390.133
565355	102.705	25.05367	410.945
565356	102.7	25.046022	222.139
565360	102.748	25.00737	305.446
565365	102.694	25.0496	225.317
565366	102.696	25.0491	206.318
565367	102.693	25.05213	217.036
565368	102.689	25.05273	243.603
565369	102.689	25.04761	305.403
565370	102.687	25.0493	275.818
565371	102.694	25.04252	327.673
565378	102.682	25.04501	369.398
565379	102.743	25.03291	342.947
565380	102.741	25.02796	333.526
565381	102.678	25.04748	488.2
565382	102.691	25.05485	273.544
565383	102.684	25.04779	346.109
565393	102.714	24.9832	304.091
565395	102.724	25.02206	229.318
565396	102.732	25.03769	362.901
565397	102.796	24.99763	500.165
565402	102.747	24.989974	319.828
565403	102.723	24.98095	312.936
565407	102.693	25.05614	276.215
565408	102.734	25.01446	347.267
565410	102.715	25.0187	426.453
565412	102.755	25.004543	469.928
565414	102.766	24.970866	338.218
565415	102.731	25.03302	417.148
565416	102.767	24.99489	408.922
565419	102.724	25.0172	411.603
565420	102.706	25.04153	274.312
565424	102.766	24.98025	512.331
565427	102.692	24.98387	424.217
565430	102.782	25.00177	309.245
565431	102.74	25.00689	341.048
565433	102.749	24.992203	644.516
565435	102.755	24.99419	403.579
565436	102.736	25.03555	302.3
565438	102.774	24.98175	311.241
565440	102.731	25.02333	267.646
565442	102.697	25.02861	344.598
565445	102.727	25.0204	292.879
565448	102.723	25.00818	238.361
565450	102.721	25.00761	211.509
565454	102.758	25.08773	418.393
565455	102.76	25.06403	302.585
565456	102.75	25.0143	350.993
565457	102.738	25.01349	279.687
565458	102.754	25.01457	404.629
565459	102.747	25.01272	320.208
565461	102.743	25.01934	303.439
565463	102.742	25.01567	303.293
565464	102.757	24.96133	425.147
565466	102.746	24.9555	634.768
565468	102.752	24.96269	434.346
565471	102.743	24.96711	465.08
565472	102.739	24.969185	465.08
565473	102.748	24.96125	333.209
565477	102.725	25.04138	219.368
565478	102.787	24.98666	497.307
565479	102.738	25.03708	323.573
565480	102.782	24.98055	402.472
565481	102.743	24.98227	353.756
565482	102.73	25.02891	303.416
565486	102.769	25.0048	326.073
565487	102.758	25.00909	500.513
565488	102.753	25.02049	405.263
565489	102.752	25.02295	307.03
565490	102.744	25.00821	338.328
565491	102.756	25.00042	403.571
565492	102.726	24.99137	416.655
565494	102.749	24.988197	375.721
565496	102.73	24.99315	311.352
565497	102.745	24.97966	353.756
565498	102.74	24.9795	432.111
565501	102.727	25.02911	354.19
565505	102.739	25.01585	280.376
565506	102.779	25.0012	353.232
565508	102.772	24.99148	386.569
565509	102.753	24.98119	505.151
565510	102.773	24.9867	418.972
565512	102.727	24.97864	478.58
565513	102.747	25.01923	403.681
565514	102.782	24.99426	474.278
565516	102.719	24.98908	338.444
565520	102.782	25.0055	534.208
565521	102.795	24.990833	357.16
565522	102.795	24.99438	534.74
565523	102.719	25.02848	252.05
565524	102.729	25.0141	411.899
565525	102.771	24.9824	418.16
565526	102.736	25.02532	306.03
565527	102.731	24.99065	457.652
565529	102.754	24.96711	464.81
565531	102.733	25.001	417.574
565532	102.763	25.0001	321.268
565535	102.757	25.02015	405.263
565537	102.768	24.968428	531.208
565547	102.791	25.00261	730.589
565550	102.701	25.03251	312.817
565551	102.722	24.99044	364.884
565558	102.723	24.98729	297.202
565559	102.721	24.98533	297.202
565560	102.733	25.02974	360.14
565561	102.74	24.99878	523.162
565562	102.721	25.00459	269.139
565563	102.75	25.00889	314.551
565564	102.775	24.97399	348.297
565565	102.775	24.99364	321.743
565566	102.77	25.00208	404.511
565571	102.719	25.01253	335.46
565572	102.718	24.98313	389.371
565576	102.769	24.97903	369.292
565577	102.719	25.01994	343.731
565578	102.769	25.01036	273.596
565579	102.772	25.00891	397.539
565582	102.767	25.01202	406.756
565584	102.798	24.99042	534.74
565585	102.801	24.99564	621.4
565587	102.7	25.0438	212.478
565592	102.746	25.00531	380.693
565593	102.734	25.00464	280.313
565594	102.761	25.00825	316.764
565595	102.763	25.006393	307.79
565596	102.728	24.97195	607.193
565598	102.697	25.057968	322.859
565600	102.736	24.968107	412.367
565601	102.722	25.00624	209.559
565602	102.758	24.967238	463.88
565604	102.763	25.01156	420.091
565605	102.756	24.98522	349.196
565606	102.743	25.023374	429.421
565607	102.74	25.01954	303.439
565608	102.73	25.0024	302.682
565609	102.778	24.996498	439.131
565610	102.717	24.98675	321.013
565612	102.745	24.96667	407.798
565613	102.754	24.964484	408.392
565616	102.721	25.03411	320.736
565618	102.728	25.02594	327.282
565620	102.74	25.03436	342.947
565621	102.73	24.99768	352.899
565622	102.735	25.00954	309.226
565623	102.731	25.01009	195.087
565624	102.732	25.01159	377.86
565625	102.73	25.00758	230.979
565627	102.725	24.98292	312.331
565630	102.726	24.99967	316.134
565631	102.72	24.99991	318.182
565632	102.723	25.02816	212.484
565633	102.727	24.98867	374.97
565634	102.73	25.02088	307.299
565635	102.748	25.03577	469.607
565636	102.719	25.03187	309.332
565637	102.767	25.00968	433.795
565638	102.721	25.01997	238.399
565639	102.777	25.00708	375.047
565640	102.758	25.00573	381.748
565641	102.761	25.00364	369.162
565642	102.751	25.02908	370.985
565643	102.756	24.99704	411.45
565645	102.704	25.05773	463.071
565646	102.763	24.99391	404.868
565647	102.76	24.99776	399.329
565648	102.728	24.99528	334.806
565652	102.746	25.00999	320.208
565654	102.724	25.03103	335.031
565657	102.778	24.97742	465.258
565658	102.76	24.96316	364.917
565659	102.758	24.96504	408.392
565660	102.724	25.02648	212.484
565661	102.756	24.97531	440.3
565664	102.729	24.967104	548.812
565665	102.752	24.95882	576.806
565666	102.729	24.98248	406.577
565667	102.732	24.98664	457.652
565668	102.732	24.98221	446.626
565669	102.696	25.04662	248.898
565671	102.773	24.97654	406.786
565672	102.712	25.040636	189.012
565673	102.777	24.9815	423.729
565674	102.769	24.97507	380.455
565675	102.72	24.99393	437.786
565676	102.74	24.95721	522.289
565677	102.784	25.000929	292.78
565678	102.783	24.988834	430.509
565680	102.759	24.9942	404.868
565681	102.758	24.99004	297.071
565682	102.76	25.00045	305.166
565684	102.776	24.989412	420.115
565689	102.735	24.99719	430.183
565691	102.732	25.00657	289.107
565695	102.706	25.03921	204.684
565696	102.747	25.0413	406.947
565705	102.783	24.99846	382.03
565710	102.732	24.96735	412.367
565719	102.724	25.01429	386.748
565720	102.735	24.9946	303.18
565721	102.731	25.01599	291.497
565722	102.715	25.02351	483.859
565723	102.758	24.98266	349.196
565724	102.715	25.02158	442.871
565726	102.754	24.9711	510.265
565728	102.732	25.00897	254.268
565729	102.719	25.02448	303.76
565732	102.761	24.98979	303.432
565733	102.764	24.98998	335.703
565734	102.766	24.98597	441.156
565735	102.762	24.98757	335.703
565736	102.76	24.97099	325.331
565737	102.76	24.97677	435.13
565739	102.779	24.984847	423.729
565740	102.772	24.99462	321.743
565743	102.77	24.988023	336.627
565744	102.776	25.002836	340.633
565745	102.721	25.02244	259.764
565749	102.735	25.02337	255.61
565750	102.759	25.06022	407.415
565753	102.723	25.00299	375.591
565754	102.733	25.01738	340.346
565755	102.733	25.02196	255.61
565756	102.746	24.98604	386.372
565757	102.715	25.02998	292.562
565758	102.766	24.97713	379.778
565759	102.774	25.00044	416.215
565760	102.751	24.98535	375.721
565764	102.736	24.9774	596.246
565765	102.734	24.97236	514.667
565766	102.766	25.00183	404.511
565767	102.764	25.01528	472.531
565768	102.766	25.00589	326.073
565773	102.733	24.99605	258.403
565774	102.737	25.01158	303.232
565775	102.739	25.03338	369.156
565780	102.74	25.01175	303.232
565800	102.741	24.98383	450.815
565801	102.723	25.00049	316.134
565804	102.737	25.04005	295.513
565805	102.774	25.005833	389.894
565806	102.764	24.974087	411.459
565808	102.772	24.973	380.455
565810	102.777	24.99213	318.946
565813	102.78	24.99046	355.221
565817	102.735	25.0325	367.548
565819	102.783	24.98405	413.246
565820	102.729	25.04168	198.899
565822	102.682	25.03012	320.178
565824	102.687	24.99608	371.311
565827	102.715	25.03603	406.468
565828	102.713	25.03191	294.709
565829	102.704	25.02925	229.339
565830	102.712	25.03488	269.102
565832	102.709	25.03586	239.259
565835	102.685	24.99159	496.993
565840	102.779	25.00424	340.633
565841	102.704	24.98862	390.769
565844	102.71	24.98784	342.526
565845	102.713	25.00266	403.809
565850	102.678	25.01278	305.895
565851	102.676	25.01611	341.41
565857	102.682	25.01033	238.354
565859	102.714	24.98579	321.013
565861	102.688	25.02981	306.502
565864	102.679	25.033205	423.44
565865	102.711	24.98294	302.713
565868	102.678	25.0406	302.62
565869	102.689	25.00859	337.904
565877	102.703	25.02029	298.11
565878	102.677	25.03738	392.06
565881	102.68	24.99802	400.06
565883	102.702	24.99037	338.375
565884	102.675	25.03436	423.44
565885	102.707	25.01229	456.488
565888	102.716	25.01123	406.654
565889	102.709	25.00537	426.221
565894	102.708	24.98295	302.713
565896	102.704	24.98241	343.767
565898	102.718	24.9977	350.998
565900	102.71	25.00165	352.887
565902	102.683	25.03643	348.784
565903	102.699	25.0311	307.082
565904	102.688	25.03977	332.569
565905	102.69	25.03602	307.457
565906	102.688	25.03428	267.95
565912	102.687	25.03651	282.292
565913	102.683	25.04179	372.367
565914	102.685	25.01475	312.008
565925	102.702	24.98491	412.287
565926	102.703	25.02549	314.927
565950	102.697	25.02454	359.293
565951	102.693	25.03125	304.681
565955	102.706	25.02363	366.665
565957	102.71	25.03328	206.113
565958	102.709	25.02318	412.638
565961	102.705	24.99633	404.626
565962	102.704	24.99281	338.375
565964	102.711	24.99689	253.606
565965	102.683	25.02012	304.267
565968	102.707	25.00328	352.887
565969	102.68	25.00414	233.744
565970	102.678	25.00308	233.744
565971	102.679	25.01667	308.983
565973	102.693	25.02066	319.62
565974	102.71	25.01311	316.105
565975	102.704	25.01536	367.018
565976	102.732	25.05858	306.116
565978	102.713	24.97657	425.445
565979	102.688	25.02337	334.481
565980	102.688	25.02124	317.064
565981	102.68	25.01147	238.354
565982	102.683	24.99567	400.06
565983	102.708	24.99086	392.1
565986	102.683	25.00852	327.613
565994	102.687	25.03241	302.884
565997	102.711	25.018776	403.973
565998	102.682	25.01405	350.988
565999	102.694	25.02673	367.921
566000	102.714	25.00803	409.393
566002	102.686	25.00994	341.441
566003	102.681	25.04055	302.62
566004	102.677	25.04196	278.881
566005	102.686	25.01923	301.275
566006	102.678	25.04459	309.655
566007	102.693	25.00913	376.662
566010	102.717	25.00279	440.898
566011	102.711	25.01664	405.7
566012	102.717	25.00566	420.754
566013	102.704	24.97406	514.622
566018	102.772	25.0862	896.523
566022	102.676	24.99248	737.023
566023	102.688	25.00276	331.61
566026	102.699	24.97497	564.104
566028	102.685	25.02209	306.294
566031	102.69	25.01408	382.027
566038	102.686	24.98032	722.988
566040	102.684	24.99853	333.978
566044	102.701	25.01675	404.081
566048	102.689	24.99328	358.159
566049	102.702	25.01001	628.806
566054	102.71	25.03491	201.75
566055	102.688	24.9867	409.462
566057	102.694	25.058981	322.859
566058	102.696	25.03157	307.082
566059	102.684	25.03119	331.671
566065	102.712	25.02957	297.061
566066	102.695	24.97851	564.104
566067	102.702	25.03517	325.591
566068	102.696	24.99931	311.886
566069	102.694	25.01239	376.662
566072	102.709	24.9734	533.609
566073	102.698	24.98295	458.811
566074	102.715	24.99039	429.13
566079	102.696	25.021584	319.62
566080	102.682	25.01132	327.613
566081	102.69	24.9962	302.973
566082	102.705	25.01853	257.676
566083	102.691	25.01077	315.595
566090	102.687	25.04281	353.12
566091	102.675	25.01318	341.41
566092	102.696	24.99005	373.937
566093	102.702	24.995	322.502
566095	102.692	25.02851	282.771
566112	102.729	25.05302	318.349
566134	102.715	25.041899	333.638
566159	102.706	25.059788	358.621
566224	102.754	25.06449	325.939
566225	102.757	25.0634	325.939
566226	102.733	25.05422	322.751
566259	102.701	25.048215	264.135
566260	102.698	25.0514	302.544
566261	102.709	25.054375	407.126
566262	102.711	25.0527	240.819
566263	102.71	25.048576	323.31
566277	102.713	25.052523	341.603
566278	102.704	25.04825	337.817
566280	102.709	25.051518	293.715
566289	102.714	25.043275	267.256
566293	102.714	25.04479	285.888
566297	102.729	25.05612	343.95
566298	102.708	25.02891	249.574
566306	102.714	25.04857	223.745
566309	102.708	25.037809	254.975
566310	102.711	25.040399	121.091
566314	102.702	25.04461	220.944
566315	102.705	25.03625	344.596
566316	102.722	24.983611	312.331
566320	102.7	25.03926	213.46
566321	102.679	25.02918	486.818
566324	102.699	25.04212	217.465
566327	102.707	25.04558	323.949
566328	102.711	25.04295	217.788
566342	102.697	25.04139	239.505
566343	102.677	25.05719	227.308
566344	102.685	25.05588	328.852
566354	102.695	25.05141	225.317
566362	102.755	25.06658	361.95
566363	102.761	25.06599	292.245
566368	102.678	25.05902	227.308
566370	102.697	25.044403	309.917
566391	102.68	25.05234	337.314
566392	102.693	25.03761	315.096
566393	102.691	25.03878	261.647
566394	102.696	25.0384	315.096
566399	102.688	25.057166	303.065
566403	102.678	25.05546	210.516
566404	102.693	25.03451	333.511
566412	102.705	25.06303	441.38
566414	102.694	25.05383	214.436
566415	102.708	25.0463	230.814
566416	102.685	25.05222	259.026
566422	102.713	25.05487	319.471
566423	102.712	25.04485	234.322
566432	102.715	25.03878	366.383
566442	102.714	25.04662	257.297
566447	102.699	25.04023	217.053
566449	102.707	25.04081	128.825
566451	102.71	25.06001	239.857
566459	102.684	25.04984	279.329
566467	102.68	25.06004	403.386
566468	102.71	25.06299	419.824
566472	102.686	25.05138	238.891
566474	102.71	25.039797	222.286
566475	102.708	25.03916	209.546
566483	102.709	25.058058	239.554
566486	102.711	25.037437	281.409
566492	102.71	25.041216	161.578
566496	102.707	25.0496	323.31
566535	102.734	25.0404	242.493
566557	102.772	25.09769	602.687
566590	102.741	25.06598	418.094
566591	102.748	25.06131	377.134
566592	102.729	25.06515	219.57
566593	102.726	25.03823	350.541
566596	102.733	25.072447	403.364
566597	102.724	25.04577	303.148
566598	102.741	25.046085	218.872
566599	102.739	25.06927	374.052
566600	102.742	25.04783	375.968
566601	102.724	25.05235	275.813
566602	102.746	25.05753	337.305
566603	102.722	25.043708	233.518
566604	102.74	25.06162	330.877
566605	102.722	25.03693	304.134
566607	102.729	25.05945	317.648
566608	102.73	25.0689	314.108
566610	102.721	25.06708	307.544
566611	102.721	25.07306	320.813
566612	102.73	25.04096	382.552
566614	102.723	25.0698	304.099
566615	102.72	25.06447	283.51
566616	102.726	25.05404	323.143
566623	102.739	25.049835	203.67
566624	102.733	25.06489	222.156
566625	102.724	25.04943	371.261
566626	102.733	25.06149	339.272
566627	102.725	25.064571	311.463
566628	102.723	25.07573	277.245
566629	102.736	25.06903	318.311
566631	102.746	25.046457	241.075
566634	102.719	25.04976	336.341
566635	102.736	25.05523	320.854
566636	102.736	25.05309	329.823
566637	102.73	25.049165	281.577
566638	102.735	25.042381	326.44
566639	102.718	25.0557	280.564
566641	102.75	25.069675	317.553
566643	102.744	25.05965	331.2
566644	102.737	25.062824	380.927
566645	102.739	25.043411	246.549
566646	102.748	25.06559	339.277
566647	102.726	25.05759	366.596
566648	102.712	25.06329	251.245
566650	102.716	25.04661	285.888
566651	102.729	25.0444	308.048
566652	102.738	25.047661	288.486
566653	102.716	25.05108	336.341
566654	102.751	25.06697	326.795
566655	102.727	25.06794	244.408
566656	102.723	25.06148	398.836
566657	102.737	25.050089	203.67
566658	102.744	25.05438	225.316
566660	102.718	25.07312	367.006
566662	102.728	25.07489	276.209
566664	102.735	25.065727	335.893
566666	102.718	25.06268	285.042
566668	102.714	25.05761	303.608
566669	102.732	25.04735	285.491
566670	102.72	25.04582	103.783
566671	102.743	25.04148	302.733
566673	102.732	25.06352	247.456
566674	102.717	25.06995	215.521
566677	102.722	25.05223	371.261
566678	102.713	25.05983	266.912
566679	102.742	25.04471	335.34
566680	102.713	25.06824	469.887
566681	102.719	25.07741	310.755
566682	102.716	25.04944	304.637
566684	102.732	25.04388	308.048
566686	102.718	25.05323	312.99
566711	102.698	25.056383	278.022
566712	102.679	25.04369	278.881
566714	102.742	25.05291	148.4
566716	102.717	25.05784	258.689
566717	102.725	25.07856	252.158
566718	102.731	25.07671	315.004
566719	102.737	25.07667	316.276
566720	102.764	25.04446	488.83
566722	102.732	25.08386	218.327
566724	102.726	25.06952	207.014
566725	102.759	25.07765	272.018
566726	102.763	25.09098	543.092
566728	102.776	25.043888	414.411
566730	102.8	25.04476	675.894
566731	102.767	25.0544	612.994
566732	102.757	25.05789	383.003
566734	102.749	25.09179	391.06
566735	102.753	25.07239	307.979
566737	102.731	25.08485	285.557
566738	102.751	25.079166	347.347
566739	102.739	25.05427	206.125
566740	102.729	25.06275	314.423
566741	102.736	25.09703	272.742
566742	102.749	25.05319	302.823
566743	102.772	25.04996	612.739
566744	102.752	25.05733	343.208
566745	102.769	25.04359	513.484
566747	102.765	25.0492	537.206
566748	102.721	25.08073	345.069
566749	102.734	25.0775	315.004
566750	102.751	25.04916	441.824
566751	102.76	25.04694	314.159
566753	102.738	25.09538	463.903
566754	102.732	25.0925	364.032
566755	102.729	25.09068	350.005
566756	102.741	25.09185	364.707
566757	102.735	25.08825	294.846
566758	102.727	25.08136	317.324
566759	102.761	25.09551	543.092
566761	102.746	25.055	330.264
566762	102.746	25.10047	877.553
566763	102.767	25.09286	454.328
566764	102.75	25.07566	305.024
566765	102.748	25.07805	326.994
566766	102.747	25.07411	330.671
566767	102.755	25.0933	652.989
566768	102.741	25.07621	266.7
566769	102.728	25.06994	207.014
566770	102.768	25.10243	664.088
566772	102.75	25.07291	307.979
566773	102.741	25.08173	358.575
566775	102.777	25.04042	399.013
566776	102.794	25.08555	1050.747
566777	102.747	25.08056	354.566
566778	102.787	25.03998	404.449
566779	102.768	25.03981	505.964
566781	102.782	25.04231	567.074
566783	102.746	25.05021	436.755
566784	102.791	25.03979	708.076
566785	102.79	25.0544	418.008
566786	102.795	25.0895	950.703
566787	102.785	25.09031	504.318
566788	102.737	25.05893	212.472
566789	102.737	25.0725	399.222
566793	102.716	25.06501	328.554
566794	102.724	25.0721	275.174
566795	102.778	25.050827	612.739
566796	102.701	25.04095	217.053
566798	102.759	25.043892	218.432
566799	102.742	25.078428	308.172
566801	102.755	25.078419	275.857
566802	102.755	25.050779	397.695
566803	102.741	25.05394	205.009
566804	102.742	25.04308	275.826
566805	102.72	25.036944	197.559
566806	102.743	25.08971	339.076
566821	102.895	25.068055	842.528
566864	102.711	25.02706	366.031
566865	102.69	25.03229	299.611
566871	102.736	25.10088	339.708
566874	102.73	25.09895	471.623
566877	102.728	25.09512	414.197
566895	102.74	25.03019	267.952
566941	102.742	24.96049	363.681
566942	102.843	25.03769	1173.66
566943	102.782	25.01902	505.143
566944	102.735	25.03811	295.513
566945	102.871	25.0472	404.693
566946	102.889	25.05146	621.359
566947	102.884	25.05077	510.055
566948	102.878	25.04942	440.97
566949	102.874	25.04782	440.97
566956	102.754	25.06	359.19
566957	102.772	25.02147	344.634
566958	102.754	25.03501	201.965
566960	102.89	25.05914	860.861
566963	102.754	25.03168	294.788
566965	102.775	25.03839	302.911
566966	102.82	25.03464	835.284
566967	102.751	25.04082	448.388
566968	102.887	25.06884	811.387
566969	102.758	25.03616	423.266
566970	102.781	25.02208	401.032
566971	102.77	25.01896	396.002
566972	102.774	25.01615	416.45
566974	102.767	25.025	390.836
566975	102.776	25.02295	435.826
566976	102.769	25.0224	352.802
566977	102.883	25.05617	609.526
566978	102.778	25.01629	403.806
566979	102.763	25.02605	420.065
566980	102.762	25.02931	376.659
566981	102.757	25.02602	310.47
566982	102.761	25.02197	496.973
566983	102.777	25.03532	649.729
566984	102.767	25.02933	461.131
566985	102.749	24.96615	467.693
566986	102.759	25.02814	310.47
566987	102.763	25.03573	497.635
566988	102.765	25.03384	412.804
566989	102.782	25.01369	753.612
566990	102.833	25.03204	1188.646
566991	102.854	25.04113	801.405
566992	102.86	25.04585	801.405
566993	102.747	25.04449	268.978
566996	102.872	25.05215	522.512
566997	102.775	24.97055	696.678
566999	102.756	25.04007	479.729
567002	102.746	25.02848	250.102
567003	102.694	25.04531	248.898
567007	102.77	25.027222	390.836
567008	102.772	25.03164	531.575
567009	102.769	25.033055	412.804
567010	102.756	25.02861	307.089
567011	102.785	25.02575	574.198
567016	102.79	25.01929	878.178
567021	102.881	25.04585	625.702
567023	102.777	25.01872	416.45
567025	102.716	25.032447	308.438
567027	102.787	25.02166	497.99
567041	102.763	25.06409	302.585
567058	102.712	25.04949	226.21
567059	102.709	25.04235	212.48
567061	102.7	25.05302	425.241
567063	102.691	25.057004	269.589
567067	102.696	25.03577	333.511
567071	102.69	25.04427	343.451
567072	102.693	25.040277	261.647
567073	102.689	25.058611	269.589
567074	102.722	25.096388	161.289
567075	102.75	24.975883	608.809
567076	102.723	25.03982	251.542
567077	102.726	25.070347	280.622
567078	102.714	25.07369	429.838
567081	102.74	25.04139	246.549
567082	102.719	25.05898	319.39
567087	102.732	25.05213	318.349
567088	102.721	25.043329	229.904
567089	102.743	25.0384	449.817
567091	102.719	25.069267	215.521
567094	102.722	25.05594	443.223
567095	102.739	25.05618	320.713
567097	102.775	24.995555	320.366
567098	102.725	25.02284	234.28
567099	102.74	25.019444	302.843
567109	102.702	25.02768	266.91
567110	102.691	25.02258	315.132
567111	102.709	25.03075	259.722
567116	102.706	25.02066	257.676
567125	102.726	25.073	291.43
567129	102.697	25.04751	203.713
567130	102.691	25.04101	332.569
567133	102.736	25.05725	219.362
567134	102.734	25.04517	315.557
567135	102.727	25.04636	297.136
567137	102.743	25.05619	321.579
567138	102.719	25.035278	239.995
567139	102.744	25.02922	261.57
567149	102.681	24.99955	323.269
567157	102.808	25.0416	479.011
567157	102.812	25.03658	689.232
567159	102.686	25.005124	416.781
567163	102.744	25.015342	420.454
567167	102.774	24.99843	421.569
567173	102.696	25.00219	498.304
567175	102.697	25.003077	412.066
567183	102.739	24.96481	478.021
567184	102.739	24.9623	575.534
567188	102.687	24.983302	391.49
567190	102.731	25.07891	317.941
567191	102.727	25.0772	252.158
567193	102.728	25.07907	274.136
567194	102.874	25.028611	653.841
567199	102.684	25.024688	307.928
567202	102.733	25.09045	317.227
567203	102.747	25.039062	410.107
567204	102.677	25.00758	303.357
567205	102.68	25.00805	307.139
567207	102.726	25.04313	333.962
567208	102.75	25.082222	354.566
567209	102.778	25.024444	401.032
567212	102.685	25.038284	288.592
567220	102.793	25.001207	500.165
567222	102.791	25.039722	708.696
567224	102.687	25.01296	327.312
567231	102.719	25.065075	285.042
567232	102.711	25.058055	239.857
567236	102.746	25.026111	400.595
567238	102.748	25.04673	268.978
567241	102.752	24.99916	467.504
567244	102.784	25.05397	453.568
567245	102.73	25.08245	285.557
567248	102.719	24.978055	516.5
567256	102.754	25.055555	398.858
567257	102.738	25.04528	315.548
567258	102.805	25.08606	1110.463
567260	102.748	25.05207	244.28
567261	102.694	24.987222	373.937
567263	102.719	25.04209	352.116
567264	102.723	25.041305	285.882
567265	102.76	25.083333	469.267
567266	102.689	25.00074	466.714
567267	102.753	25.085	279.317
567269	102.764	24.99736	321.268
567270	102.767	24.9983	331.973
567285	102.749	25.01732	350.993
567286	102.68	25.019836	306.576
567287	102.696	25.006666	412.066
567290	102.77	25.10037	360.075
567291	102.749	25.08686	293.834
567292	102.746	25.09517	482.743
567293	102.745	25.092639	344.139
567294	102.745	24.9625	376.472
567295	102.687	25.016888	312.008
567298	102.682	25.01702	359.532
567299	102.758	25.06988	508.568
567303	102.769	24.98569	304.305
567306	102.752	25.027222	230.116
567310	102.739	25.00841	315.88
567313	102.738	25.08	369.084
567315	102.738	25.00442	297.836
567319	102.761	24.97945	468.322
567320	102.753	25.018055	411.713
567322	102.761	25.04958	405.608
567323	102.763	24.96992	325.331
567326	102.677	25.020277	449.365
567328	102.739	25.08912	279.94
567336	102.87	25.036666	563.028
567342	102.751	25.084444	267.11
567347	102.757	25.08011	309.519
567353	102.681	25.0252	486.818
567354	102.726	25.03216	354.19
567355	102.743	25.011111	302.645
567357	102.709	24.97619	545.587
567376	102.747	25.06812	348.525
567381	102.769	24.99274	333.608
567387	102.71	24.998866	107.679
567389	102.741	25.053888	206.125
567409	102.688	25.054722	302.869
567411	102.881	25.051111	356.326
567413	102.693	24.998634	311.886
567415	102.745	25.07616	304.537
567417	102.726	25.009262	352.452
567422	102.719	25.096666	255.447
567439	102.757	25.0477	397.695
567440	102.747	25.08878	200.609
567441	102.763	25.056666	475.755
